Title,Platforms,Reviews,Players,Positives,Review_summary,Released,Price,Discount,Final_price,Main_tag,Url,All_tags
The World of Pirates,Win,15,15,100,Positive,"12 Apr, 2023","33,99€",0,"33,99€",Strategy,https://store.steampowered.com/app/2364260/The_World_of_Pirates/?snr=1_7_7_240_150_40,"Strategy, Action, Casual"
Microcosmum: survival of cells,Win,1009,1009,80,Very Positive,"24 Jul, 2015","7,79€",0,"7,79€",RTS,https://store.steampowered.com/app/386260/Microcosmum_survival_of_cells/?snr=1_7_7_240_150_40,"RTS, Atmospheric, Idler"
Stoneshard - Supporter Pack,Win,194,194,91,Very Positive,"6 Feb, 2020","8,19€",0,"8,19€",RPG,https://store.steampowered.com/app/1230230/Stoneshard__Supporter_Pack/?snr=1_7_7_240_150_40,"RPG, Adventure, Strategy"
Joint Task Force,Win,219,219,89,Very Positive,"27 Mar, 2007","6,59€",0,"6,59€",Strategy,https://store.steampowered.com/app/6400/Joint_Task_Force/?snr=1_7_7_240_150_40,"Strategy, Action, RTS"
Attack of the Earthlings,"Win, Mac, Linux",254,254,86,Very Positive,"8 Feb, 2018","12,59€",0,"12,59€",Strategy,https://store.steampowered.com/app/621930/Attack_of_the_Earthlings/?snr=1_7_7_240_150_40,"Strategy, Indie, Turn-Based Strategy"
Pozzo Jello Crusade,Win,14,14,100,Positive,"1 Sep, 2016","2,99€",0,"2,99€",Casual,https://store.steampowered.com/app/511380/Pozzo_Jello_Crusade/?snr=1_7_7_240_150_40,"Casual, Strategy, Indie"
For The Fatherland,Win,21,21,80,Positive,"5 Mar, 2023","3,99€",0,"3,99€",Tower Defense,https://store.steampowered.com/app/1900720/For_The_Fatherland/?snr=1_7_7_240_150_40,"Tower Defense, Strategy, Auto Battler"
Zero-K,"Win, Linux",3192,3192,94,Very Positive,"27 Apr, 2018",0,None,0,Strategy,https://store.steampowered.com/app/334920/ZeroK/?snr=1_7_7_240_150_40,"Strategy, Free to Play, RTS"
F1® Manager 2022,Win,7380,7380,73,Mostly Positive,"30 Aug, 2022","54,99€",0,"54,99€",Simulation,https://store.steampowered.com/app/1708520/F1_Manager_2022/?snr=1_7_7_240_150_40,"Simulation, Strategy, Management"
Fly and Destroy,"Win, Mac, Linux",125,0,0,None,"29 Jul, 2016","10,99€",0,"10,99€",Casual,https://store.steampowered.com/app/508180/Fly_and_Destroy/?snr=1_7_7_240_150_40,"Casual, Action, Indie"
奇迹一刻 Surmount,Win,1105,1105,92,Very Positive,"13 Feb, 2022","12,99€",None,0,Simulation,https://store.steampowered.com/app/1089630/_Surmount/?snr=1_7_7_240_150_40,"Simulation, Strategy, Adventure"
Royal Defense,"Win, Mac",217,217,71,Mostly Positive,"10 Nov, 2014","6,98€",None,0,Strategy,https://store.steampowered.com/app/291170/Royal_Defense/?snr=1_7_7_240_150_40,"Strategy, Casual, Indie"
Vegas: Make It Big™,Win,128,128,77,Mostly Positive,"21 Dec, 2006","4,99€",0,"4,99€",Strategy,https://store.steampowered.com/app/6210/Vegas_Make_It_Big/?snr=1_7_7_240_150_40,"Strategy, Simulation, Management"
Crazy Soccer: Football Stars,Win,12,12,91,Positive,"28 Jun, 2018","9,99€",0,"9,99€",Sports,https://store.steampowered.com/app/735550/Crazy_Soccer_Football_Stars/?snr=1_7_7_240_150_40,"Sports, Action, Strategy"
The Escapists - Alcatraz,"Win, Mac, Linux",53,0,0,None,"2 Apr, 2015","1,99€",0,"1,99€",Simulation,https://store.steampowered.com/app/349350/The_Escapists__Alcatraz/?snr=1_7_7_240_150_40,"Simulation, Action, Adventure"
Dodge It! 2,Win,177,177,88,Very Positive,"28 Jan, 2022",0,None,0,Arcade,https://store.steampowered.com/app/1862210/Dodge_It_2/?snr=1_7_7_240_150_40,"Arcade, Platformer, 2D Platformer"
Terroir,"Win, Mac, Linux",324,324,74,Mostly Positive,"20 Sep, 2017","6,59€",0,"6,59€",Farming Sim,https://store.steampowered.com/app/559910/Terroir/?snr=1_7_7_240_150_40,"Farming Sim, Agriculture, Management"
Colonial Conquest,"Win, Mac",199,0,0,None,"28 Jul, 2015","9,99€",0,"9,99€",Strategy,https://store.steampowered.com/app/341030/Colonial_Conquest/?snr=1_7_7_240_150_40,"Strategy, Wargame, Historical"
A Fold Apart,Win,83,83,79,Mostly Positive,"16 Apr, 2020","9,75€",0,"9,75€",Puzzle,https://store.steampowered.com/app/451310/A_Fold_Apart/?snr=1_7_7_240_150_40,"Puzzle, Wholesome, Cute"
Broken Lines,"Win, Mac, Linux",536,536,77,Mostly Positive,"25 Feb, 2020","24,50€",0,"24,50€",Zombies,https://store.steampowered.com/app/926580/Broken_Lines/?snr=1_7_7_240_150_40,"Zombies, Tactical, World War II"
Aegis Defenders,"Win, Mac",144,144,77,Mostly Positive,"8 Feb, 2018","19,99€",0,"19,99€",Pixel Graphics,https://store.steampowered.com/app/371140/Aegis_Defenders/?snr=1_7_7_240_150_40,"Pixel Graphics, Tower Defense, Action"
Tropico 5 - Generalissimo,"Win, Mac, Linux",43,43,74,Mostly Positive,"16 Oct, 2014","3,99€",0,"3,99€",Simulation,https://store.steampowered.com/app/306396/Tropico_5__Generalissimo/?snr=1_7_7_240_150_40,"Simulation, Strategy, RPG"
WARTILE,Win,565,565,75,Mostly Positive,"8 Feb, 2018","19,99€",0,"19,99€",RPG,https://store.steampowered.com/app/404200/WARTILE/?snr=1_7_7_240_150_40,"RPG, Board Game, Strategy"
Polaris Sector,Win,377,0,0,None,"22 Mar, 2016","38,99€",0,"38,99€",Strategy,https://store.steampowered.com/app/418250/Polaris_Sector/?snr=1_7_7_240_150_40,"Strategy, Simulation, 4X"
D&D Lords of Waterdeep: Undermountain expansion,"Win, Mac",10,10,70,Mostly Positive,"1 Sep, 2017","1,59€",0,"1,59€",Strategy,https://store.steampowered.com/app/645670/DD_Lords_of_Waterdeep_Undermountain_expansion/?snr=1_7_7_240_150_40,Strategy
Metal Waltz: Anime tank girls,Win,1536,1536,79,Mostly Positive,"2 May, 2017",0,None,0,Anime,https://store.steampowered.com/app/581130/Metal_Waltz_Anime_tank_girls/?snr=1_7_7_240_150_40,"Anime, Free to Play, Nudity"
Night of Full Moon - Contract of Soul（Classic）,Win,36,0,0,None,"1 Jan, 2020","1,99€",0,"1,99€",Strategy,https://store.steampowered.com/app/1215160/Night_of_Full_Moon__Contract_of_SoulClassic/?snr=1_7_7_240_150_40,"Strategy, Adventure, Indie"
Particula,"Win, Mac",598,598,70,Mostly Positive,"2 Feb, 2015","0,99€",0,"0,99€",Strategy,https://store.steampowered.com/app/343360/Particula/?snr=1_7_7_240_150_40,"Strategy, Indie, Tower Defense"
Space Reign,Win,92,92,84,Very Positive,"12 Jun, 2023","19,99€",0,"19,99€",Early Access,https://store.steampowered.com/app/1762570/Space_Reign/?snr=1_7_7_240_150_40,"Early Access, Space Sim, Action"
Archeo: Shinar,Win,79,79,74,Mostly Positive,"11 Sep, 2019","10,79€",0,"10,79€",Strategy,https://store.steampowered.com/app/1001980/Archeo_Shinar/?snr=1_7_7_240_150_40,"Strategy, Simulation, Indie"
Anomaly 2,"Win, Mac, Linux",361,361,78,Mostly Positive,"15 May, 2013","13,99€",0,"13,99€",Strategy,https://store.steampowered.com/app/236730/Anomaly_2/?snr=1_7_7_240_150_40,"Strategy, Indie, Action"
Europa Universalis IV: Songs of War Music Pack,"Win, Mac, Linux",10,10,80,Positive,"30 Oct, 2014","1,99€",0,"1,99€",Strategy,https://store.steampowered.com/app/310034/Europa_Universalis_IV_Songs_of_War_Music_Pack/?snr=1_7_7_240_150_40,"Strategy, Simulation"
Astra Protocol 2,Win,13,13,92,Positive,"1 Dec, 2022","5,69€",0,"5,69€",Retro,https://store.steampowered.com/app/2026750/Astra_Protocol_2/?snr=1_7_7_240_150_40,"Retro, Space Sim, Typing"
Metal Fatigue,Win,341,341,94,Very Positive,"31 Jul, 2018","4,99€",0,"4,99€",Strategy,https://store.steampowered.com/app/888040/Metal_Fatigue/?snr=1_7_7_240_150_40,"Strategy, RTS, Classic"
Firefight,Win,98,98,82,Very Positive,"11 Jul, 2016","14,79€",0,"14,79€",Strategy,https://store.steampowered.com/app/500190/Firefight/?snr=1_7_7_240_150_40,"Strategy, World War II, RTS"
Out of Ammo: Death Drive,Win,90,90,72,Mostly Positive,"16 Aug, 2017","5,89€",0,"5,89€",VR,https://store.steampowered.com/app/569630/Out_of_Ammo_Death_Drive/?snr=1_7_7_240_150_40,"VR, Tower Defense, FPS"
Eiyu*Senki – The World Conquest,Win,652,652,89,Very Positive,"10 Nov, 2017","24,99€",0,"24,99€",Strategy,https://store.steampowered.com/app/691770/EiyuSenki_The_World_Conquest/?snr=1_7_7_240_150_40,"Strategy, Sexual Content, Anime"
Evolings,Win,143,0,0,None,"21 Sep, 2023","4,99€",None,0,Action Roguelike,https://store.steampowered.com/app/2281820/Evolings/?snr=1_7_7_240_150_40,"Action Roguelike, Creature Collector, RPG"
Tabletop Simulator - Blood Rage,"Win, Mac, Linux",14,0,0,None,"7 Sep, 2019","6,59€",0,"6,59€",Strategy,https://store.steampowered.com/app/610700/Tabletop_Simulator__Blood_Rage/?snr=1_7_7_240_150_40,"Strategy, RPG, Indie"
Arsenal of Democracy: A Hearts of Iron Game,Win,296,296,86,Very Positive,"23 Feb, 2010","9,99€",0,"9,99€",Strategy,https://store.steampowered.com/app/42850/Arsenal_of_Democracy_A_Hearts_of_Iron_Game/?snr=1_7_7_240_150_40,"Strategy, Grand Strategy, World War II"
Venture Towns,Win,113,113,87,Very Positive,"22 May, 2022","7,99€",0,"7,99€",Simulation,https://store.steampowered.com/app/1923670/Venture_Towns/?snr=1_7_7_240_150_40,"Simulation, Strategy, Casual"
NALOGI 2,Win,279,279,74,Mostly Positive,"31 May, 2018","1,99€",0,"1,99€",Sexual Content,https://store.steampowered.com/app/841350/NALOGI_2/?snr=1_7_7_240_150_40,"Sexual Content, Nudity, Adventure"
Smart Factory Tycoon,Win,106,0,0,None,"26 Mar, 2022","14,79€",0,"14,79€",Simulation,https://store.steampowered.com/app/1755300/Smart_Factory_Tycoon/?snr=1_7_7_240_150_40,"Simulation, Strategy, Resource Management"
Mechajammer,"Win, Mac, Linux",157,0,0,None,"2 Dec, 2021","19,99€",0,"19,99€",Sci-fi,https://store.steampowered.com/app/485400/Mechajammer/?snr=1_7_7_240_150_40,"Sci-fi, Tactical, Singleplayer"
Craft The World - Temples of 4 Elements,"Win, Mac",54,0,0,None,"18 Sep, 2019","2,99€",0,"2,99€",Strategy,https://store.steampowered.com/app/1157170/Craft_The_World__Temples_of_4_Elements/?snr=1_7_7_240_150_40,"Strategy, RPG, Indie"
80 Days,"Win, Mac",1029,1029,92,Very Positive,"28 Sep, 2015","10,79€",0,"10,79€",Adventure,https://store.steampowered.com/app/381780/80_Days/?snr=1_7_7_240_150_40,"Adventure, Story Rich, Choices Matter"
Card Hunter,"Win, Mac",5020,5020,85,Very Positive,"13 Jul, 2015",0,None,0,Free to Play,https://store.steampowered.com/app/293260/Card_Hunter/?snr=1_7_7_240_150_40,"Free to Play, Card Game, Tabletop"
Littlewitch Romanesque: Editio Regia,Win,99,99,77,Mostly Positive,"3 Apr, 2015","12,49€",0,"12,49€",Visual Novel,https://store.steampowered.com/app/349300/Littlewitch_Romanesque_Editio_Regia/?snr=1_7_7_240_150_40,"Visual Novel, Anime, Strategy"
Jagged Alliance: Crossfire,Win,176,0,0,None,"24 Aug, 2012","14,99€",None,0,Strategy,https://store.steampowered.com/app/205810/Jagged_Alliance_Crossfire/?snr=1_7_7_240_150_40,"Strategy, RPG, Simulation"
DwarfHeim,Win,454,0,0,None,"27 Sep, 2021","24,99€",0,"24,99€",RTS,https://store.steampowered.com/app/977650/DwarfHeim/?snr=1_7_7_240_150_40,"RTS, Base Building, Strategy"
Praetorians,Win,514,514,81,Very Positive,"11 Apr, 2014","4,99€",0,"4,99€",Strategy,https://store.steampowered.com/app/277460/Praetorians/?snr=1_7_7_240_150_40,"Strategy, Rome, RTS"
Orgynizer,"Win, Mac",36,36,97,Positive,"12 Oct, 2022","2,39€",0,"2,39€",Casual,https://store.steampowered.com/app/1114380/Orgynizer/?snr=1_7_7_240_150_40,"Casual, Sexual Content, LGBTQ+"
Best Friend Forever,"Win, Mac",164,164,74,Mostly Positive,"27 Aug, 2020","16,79€",0,"16,79€",Visual Novel,https://store.steampowered.com/app/1034850/Best_Friend_Forever/?snr=1_7_7_240_150_40,"Visual Novel, Dating Sim, LGBTQ+"
"Invisible, Inc. Soundtrack",Music,11,11,100,Positive,"12 Nov, 2015","4,99€",0,"4,99€",Strategy,https://store.steampowered.com/app/370650/Invisible_Inc_Soundtrack/?snr=1_7_7_240_150_40,"Strategy, Action, Indie"
Tooth and Tail,"Win, Mac, Linux",2736,2736,82,Very Positive,"12 Sep, 2017","19,99€",0,"19,99€",Strategy,https://store.steampowered.com/app/286000/Tooth_and_Tail/?snr=1_7_7_240_150_40,"Strategy, RTS, Pixel Graphics"
Cities in Motion 2,"Win, Mac, Linux",1139,0,0,None,"2 Apr, 2013","19,99€",0,"19,99€",Simulation,https://store.steampowered.com/app/225420/Cities_in_Motion_2/?snr=1_7_7_240_150_40,"Simulation, Strategy, Transportation"
Ticket To Ride: Classic Edition - Germany,"Win, Mac",32,0,0,None,"20 Dec, 2016","3,99€",0,"3,99€",Strategy,https://store.steampowered.com/app/350272/Ticket_To_Ride_Classic_Edition__Germany/?snr=1_7_7_240_150_40,"Strategy, Indie, Casual"
Army of Numbers,Win,59,59,93,Very Positive,"22 Jun, 2021","1,59€",0,"1,59€",Difficult,https://store.steampowered.com/app/1454090/Army_of_Numbers/?snr=1_7_7_240_150_40,"Difficult, Logic, Arcade"
英雄黄昏 - 扩展包,Win,107,107,98,Very Positive,"15 Sep, 2022","0,79€",0,"0,79€",Strategy,https://store.steampowered.com/app/2135430/_/?snr=1_7_7_240_150_41,"Strategy, Indie, Casual"
Blood Bowl 2 - Chaos Dwarfs,"Win, Mac",15,15,73,Mostly Positive,"14 Feb, 2017","6,99€",0,"6,99€",Strategy,https://store.steampowered.com/app/571760/Blood_Bowl_2__Chaos_Dwarfs/?snr=1_7_7_240_150_41,"Strategy, Sports"
Auto Chess,Win,259,0,0,None,"7 Dec, 2022",0,None,0,Strategy,https://store.steampowered.com/app/1530300/Auto_Chess/?snr=1_7_7_240_150_41,"Strategy, Auto Battler, Card Battler"
Ironclad Tactics,"Win, Mac, Linux",222,222,75,Mostly Positive,"18 Sep, 2013","14,79€",0,"14,79€",Deckbuilding,https://store.steampowered.com/app/226960/Ironclad_Tactics/?snr=1_7_7_240_150_41,"Deckbuilding, Card Battler, Strategy"
Rescue Dash - Management Puzzle,"Win, Mac",119,119,77,Mostly Positive,"12 Jan, 2023",0,None,0,Time Management,https://store.steampowered.com/app/2254000/Rescue_Dash__Management_Puzzle/?snr=1_7_7_240_150_41,"Time Management, Clicker, Hidden Object"
Dyson Sphere Program - Digital Art Book,Win,68,68,97,Very Positive,"20 Apr, 2021","8,19€",0,"8,19€",Simulation,https://store.steampowered.com/app/1530310/Dyson_Sphere_Program__Digital_Art_Book/?snr=1_7_7_240_150_41,"Simulation, Strategy, Indie"
Farm Manager 2018,Win,2410,2410,70,Mostly Positive,"6 Apr, 2018","19,99€",0,"19,99€",Simulation,https://store.steampowered.com/app/495560/Farm_Manager_2018/?snr=1_7_7_240_150_41,"Simulation, Farming Sim, Strategy"
Crusader Kings II: Iberian Portraits,"Win, Mac, Linux",31,31,70,Mostly Positive,"16 Dec, 2014","1,99€",0,"1,99€",Strategy,https://store.steampowered.com/app/329012/Crusader_Kings_II_Iberian_Portraits/?snr=1_7_7_240_150_41,"Strategy, RPG, Simulation"
Sizeable,"Win, Mac",658,658,98,Overwhelmingly Positive,"19 Mar, 2021","8,99€",0,"8,99€",Casual,https://store.steampowered.com/app/1333910/Sizeable/?snr=1_7_7_240_150_41,"Casual, Puzzle, Hidden Object"
Star Ruler 2,"Win, Linux",645,645,81,Very Positive,"27 Mar, 2015","16,79€",0,"16,79€",Strategy,https://store.steampowered.com/app/282590/Star_Ruler_2/?snr=1_7_7_240_150_41,"Strategy, Space, 4X"
aMAZE ZER0,Win,166,166,85,Very Positive,"28 Jul, 2017","1,99€",None,0,Puzzle,https://store.steampowered.com/app/679660/aMAZE_ZER0/?snr=1_7_7_240_150_41,"Puzzle, Singleplayer, 2D"
UFO: Afterlight,Win,326,0,0,None,"6 Jan, 2014","5,99€",0,"5,99€",Strategy,https://store.steampowered.com/app/237950/UFO_Afterlight/?snr=1_7_7_240_150_41,"Strategy, Tactical, Sci-fi"
Nullum,Win,38,38,94,Positive,"8 May, 2020","0,79€",0,"0,79€",Indie,https://store.steampowered.com/app/1293990/Nullum/?snr=1_7_7_240_150_41,"Indie, Casual, Strategy"
Kohan II: Kings of War,Win,210,210,93,Very Positive,"24 Aug, 2011","9,99€",0,"9,99€",Strategy,https://store.steampowered.com/app/97130/Kohan_II_Kings_of_War/?snr=1_7_7_240_150_41,"Strategy, RTS, Fantasy"
Cards & Tankards,Win,628,627,91,Very Positive,"25 May, 2023",0,None,0,Card Game,https://store.steampowered.com/app/1506850/Cards__Tankards/?snr=1_7_7_240_150_41,"Card Game, Card Battler, PvP"
Twilight Struggle: Red Sea,"Win, Mac",22,0,0,None,"24 May, 2023","14,79€",0,"14,79€",Wargame,https://store.steampowered.com/app/1276130/Twilight_Struggle_Red_Sea/?snr=1_7_7_240_150_41,"Wargame, Cold War, Military"
Pro Strategy Football 2024,"Win, Mac",19,19,78,Mostly Positive,"13 Sep, 2023","24,50€",0,"24,50€",Simulation,https://store.steampowered.com/app/2459100/Pro_Strategy_Football_2024/?snr=1_7_7_240_150_41,"Simulation, Football (American), Management"
Make America Great Again: The Trump Presidency,Win,1610,1610,86,Very Positive,"26 Sep, 2016","2,99€",0,"2,99€",Memes,https://store.steampowered.com/app/515040/Make_America_Great_Again_The_Trump_Presidency/?snr=1_7_7_240_150_41,"Memes, Post-apocalyptic, Political Sim"
Chicago 1930 : The Prohibition,"Win, Mac",106,0,0,None,"11 Sep, 2017","4,99€",0,"4,99€",Strategy,https://store.steampowered.com/app/623920/Chicago_1930__The_Prohibition/?snr=1_7_7_240_150_41,"Strategy, Crime, Isometric"
Disney's Treasure Planet: Battle of Procyon,Win,210,210,96,Very Positive,"24 Feb, 2015","9,75€",0,"9,75€",Strategy,https://store.steampowered.com/app/331970/Disneys_Treasure_Planet_Battle_of_Procyon/?snr=1_7_7_240_150_41,"Strategy, Action, Adventure"
ZUSI 3 - Aerosoft Edition,Win,239,239,89,Very Positive,"18 Jun, 2019","59,95€",0,"59,95€",Simulation,https://store.steampowered.com/app/1040730/ZUSI_3__Aerosoft_Edition/?snr=1_7_7_240_150_41,"Simulation, Casual, Trains"
斗牌魂,Win,191,0,0,None,"10 Sep, 2023",0,None,0,Casual,https://store.steampowered.com/app/2479720/_/?snr=1_7_7_240_150_41,"Casual, Strategy, Turn-Based Strategy"
VERSUS SQUAD,"Win, Mac",510,510,79,Mostly Positive,"26 Oct, 2016","7,99€",None,0,Action,https://store.steampowered.com/app/471330/VERSUS_SQUAD/?snr=1_7_7_240_150_41,"Action, Indie, Zombies"
Cubicolor,"Win, Mac, Linux",175,175,93,Very Positive,"18 Mar, 2016","1,99€",0,"1,99€",Casual,https://store.steampowered.com/app/454190/Cubicolor/?snr=1_7_7_240_150_41,"Casual, Indie, Puzzle"
Braveland,"Win, Mac, Linux",1058,1058,81,Very Positive,"17 Mar, 2014","6,59€",0,"6,59€",Strategy,https://store.steampowered.com/app/285800/Braveland/?snr=1_7_7_240_150_41,"Strategy, RPG, Turn-Based Strategy"
Deisim,Win,643,643,91,Very Positive,"1 Sep, 2022","14,99€",0,"14,99€",God Game,https://store.steampowered.com/app/525680/Deisim/?snr=1_7_7_240_150_41,"God Game, Sandbox, Building"
Territory: Animals Genetic Strategy,Win,28,28,75,Mostly Positive,"31 May, 2022","9,49€",0,"9,49€",Strategy,https://store.steampowered.com/app/1621980/Territory_Animals_Genetic_Strategy/?snr=1_7_7_240_150_41,"Strategy, Simulation, Colony Sim"
Awesomenauts - Bumble Gnaw Skin,"Win, Mac, Linux",10,10,90,Positive,"19 Sep, 2012","2,49€",0,"2,49€",Action,https://store.steampowered.com/app/204310/Awesomenauts__Bumble_Gnaw_Skin/?snr=1_7_7_240_150_41,"Action, Indie, Strategy"
TOTALLY BASEBALL,Win,125,125,90,Very Positive,"7 Jul, 2021","12,49€",0,"12,49€",Simulation,https://store.steampowered.com/app/1192380/TOTALLY_BASEBALL/?snr=1_7_7_240_150_41,"Simulation, Sports, Strategy"
Crossroads Inn Anniversary Edition,Win,3362,0,0,None,"23 Oct, 2019","14,99€",0,"14,99€",City Builder,https://store.steampowered.com/app/867290/Crossroads_Inn_Anniversary_Edition/?snr=1_7_7_240_150_41,"City Builder, Immersive Sim, Life Sim"
Hearts of Iron III: Axis Minors Vehicle Pack,Win,17,17,70,Mostly Positive,"30 Jul, 2013","1,99€",0,"1,99€",Strategy,https://store.steampowered.com/app/214991/Hearts_of_Iron_III_Axis_Minors_Vehicle_Pack/?snr=1_7_7_240_150_41,Strategy
魔卡幻想（Heroines Fantasy Inherit）,"Win, Mac",569,569,97,Overwhelmingly Positive,"30 Nov, 2022",0,None,0,Strategy,https://store.steampowered.com/app/2159860/Heroines_Fantasy_Inherit/?snr=1_7_7_240_150_41,"Strategy, Trading Card Game, Turn-Based Tactics"
Suspect Enemy,Win,22,22,86,Positive,"15 Jan, 2022","0,99€",0,"0,99€",Action,https://store.steampowered.com/app/1671330/Suspect_Enemy/?snr=1_7_7_240_150_41,"Action, Casual, Indie"
TINY METAL: FULL METAL RUMBLE,Win,139,139,81,Very Positive,"11 Jul, 2019","13,99€",0,"13,99€",Strategy,https://store.steampowered.com/app/1102100/TINY_METAL_FULL_METAL_RUMBLE/?snr=1_7_7_240_150_41,"Strategy, Indie, Simulation"
挂机神话,Win,1600,1600,92,Very Positive,"6 Apr, 2023","1,99€",0,"1,99€",Idler,https://store.steampowered.com/app/1863750/_/?snr=1_7_7_240_150_41,"Idler, Casual, Word Game"
Zen Chess: Mate in Four,"Win, Mac",37,37,81,Positive,"30 Apr, 2019","0,99€",0,"0,99€",Chess,https://store.steampowered.com/app/1043000/Zen_Chess_Mate_in_Four/?snr=1_7_7_240_150_41,"Chess, Minimalist, Relaxing"
Imperium Galactica,Win,98,98,92,Very Positive,"19 Jan, 2017","4,99€",0,"4,99€",Strategy,https://store.steampowered.com/app/573790/Imperium_Galactica/?snr=1_7_7_240_150_41,"Strategy, Space, 4X"
